season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away
22015,1610612757,1610612746,Portland Trail Blazers,LA Clippers,POR,LAC,2016-01-06,98.0,109.0
22015,1610612760,1610612763,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,2016-01-06,112.0,94.0
22015,1610612756,1610612766,Phoenix Suns,Charlotte Hornets,PHX,CHA,2016-01-06,111.0,102.0
22015,1610612738,1610612765,Boston Celtics,Detroit Pistons,BOS,DET,2016-01-06,94.0,99.0
22015,1610612750,1610612743,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,2016-01-06,74.0,78.0
22015,1610612740,1610612742,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,2016-01-06,91.0,100.0
22015,1610612751,1610612761,Brooklyn Nets,Toronto Raptors,BKN,TOR,2016-01-06,74.0,91.0
22015,1610612764,1610612739,Washington Wizards,Cleveland Cavaliers,WAS,CLE,2016-01-06,115.0,121.0
22015,1610612748,1610612752,Miami Heat,New York Knicks,MIA,NYK,2016-01-06,90.0,98.0
22015,1610612758,1610612747,Sacramento Kings,Los Angeles Lakers,SAC,LAL,2016-01-07,118.0,115.0
22015,1610612741,1610612738,Chicago Bulls,Boston Celtics,CHI,BOS,2016-01-07,101.0,92.0
22015,1610612745,1610612762,Houston Rockets,Utah Jazz,HOU,UTA,2016-01-07,103.0,94.0
22015,1610612755,1610612737,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,2016-01-07,98.0,126.0
22015,1610612751,1610612753,Brooklyn Nets,Orlando Magic,BKN,ORL,2016-01-08,77.0,83.0
22015,1610612747,1610612760,Los Angeles Lakers,Oklahoma City Thunder,LAL,OKC,2016-01-08,113.0,117.0
22015,1610612756,1610612748,Phoenix Suns,Miami Heat,PHX,MIA,2016-01-08,95.0,103.0
22015,1610612740,1610612754,New Orleans Pelicans,Indiana Pacers,NOP,IND,2016-01-08,86.0,91.0
22015,1610612764,1610612761,Washington Wizards,Toronto Raptors,WAS,TOR,2016-01-08,88.0,97.0
22015,1610612763,1610612743,Memphis Grizzlies,Denver Nuggets,MEM,DEN,2016-01-08,91.0,84.0
22015,1610612749,1610612742,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,2016-01-08,96.0,95.0
22015,1610612759,1610612752,San Antonio Spurs,New York Knicks,SAS,NYK,2016-01-08,100.0,99.0
22015,1610612757,1610612744,Portland Trail Blazers,Golden State Warriors,POR,GSW,2016-01-08,108.0,128.0
22015,1610612750,1610612739,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,2016-01-08,99.0,125.0
22015,1610612762,1610612748,Utah Jazz,Miami Heat,UTA,MIA,2016-01-09,98.0,83.0
22015,1610612755,1610612761,Philadelphia 76ers,Toronto Raptors,PHI,TOR,2016-01-09,95.0,108.0
22015,1610612765,1610612751,Detroit Pistons,Brooklyn Nets,DET,BKN,2016-01-09,103.0,89.0
22015,1610612753,1610612764,Orlando Magic,Washington Wizards,ORL,WAS,2016-01-09,99.0,105.0
22015,1610612746,1610612766,LA Clippers,Charlotte Hornets,LAC,CHA,2016-01-09,97.0,83.0
22015,1610612758,1610612744,Sacramento Kings,Golden State Warriors,SAC,GSW,2016-01-09,116.0,128.0
22015,1610612737,1610612741,Atlanta Hawks,Chicago Bulls,ATL,CHI,2016-01-09,120.0,105.0
22015,1610612745,1610612754,Houston Rockets,Indiana Pacers,HOU,IND,2016-01-10,107.0,103.0
22015,1610612743,1610612766,Denver Nuggets,Charlotte Hornets,DEN,CHA,2016-01-10,95.0,92.0
22015,1610612763,1610612738,Memphis Grizzlies,Boston Celtics,MEM,BOS,2016-01-10,101.0,98.0
22015,1610612757,1610612760,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,2016-01-10,115.0,110.0
22015,1610612750,1610612742,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,2016-01-10,87.0,93.0
22015,1610612752,1610612749,New York Knicks,Milwaukee Bucks,NYK,MIL,2016-01-10,100.0,88.0
22015,1610612746,1610612740,LA Clippers,New Orleans Pelicans,LAC,NOP,2016-01-10,114.0,111.0
22015,1610612755,1610612739,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,2016-01-10,85.0,95.0
22015,1610612747,1610612762,Los Angeles Lakers,Utah Jazz,LAL,UTA,2016-01-10,74.0,86.0
22015,1610612751,1610612759,Brooklyn Nets,San Antonio Spurs,BKN,SAS,2016-01-11,79.0,106.0
22015,1610612741,1610612764,Chicago Bulls,Washington Wizards,CHI,WAS,2016-01-11,100.0,114.0
22015,1610612744,1610612748,Golden State Warriors,Miami Heat,GSW,MIA,2016-01-11,111.0,103.0
22015,1610612763,1610612745,Memphis Grizzlies,Houston Rockets,MEM,HOU,2016-01-12,91.0,107.0
22015,1610612750,1610612760,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,2016-01-12,96.0,101.0
22015,1610612749,1610612741,Milwaukee Bucks,Chicago Bulls,MIL,CHI,2016-01-12,106.0,101.0
22015,1610612754,1610612756,Indiana Pacers,Phoenix Suns,IND,PHX,2016-01-12,116.0,97.0
22015,1610612765,1610612759,Detroit Pistons,San Antonio Spurs,DET,SAS,2016-01-12,99.0,109.0
22015,1610612742,1610612739,Dallas Mavericks,Cleveland Cavaliers,DAL,CLE,2016-01-12,107.0,110.0
22015,1610612752,1610612738,New York Knicks,Boston Celtics,NYK,BOS,2016-01-12,120.0,114.0
22015,1610612747,1610612740,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,2016-01-12,95.0,91.0
22015,1610612764,1610612749,Washington Wizards,Milwaukee Bucks,WAS,MIL,2016-01-13,106.0,101.0
22015,1610612766,1610612737,Charlotte Hornets,Atlanta Hawks,CHA,ATL,2016-01-13,107.0,84.0
22015,1610612746,1610612748,LA Clippers,Miami Heat,LAC,MIA,2016-01-13,104.0,90.0
22015,1610612738,1610612754,Boston Celtics,Indiana Pacers,BOS,IND,2016-01-13,103.0,94.0
22015,1610612757,1610612762,Portland Trail Blazers,Utah Jazz,POR,UTA,2016-01-13,99.0,85.0
22015,1610612758,1610612740,Sacramento Kings,New Orleans Pelicans,SAC,NOP,2016-01-13,97.0,109.0
22015,1610612745,1610612750,Houston Rockets,Minnesota Timberwolves,HOU,MIN,2016-01-13,107.0,104.0
22015,1610612751,1610612752,Brooklyn Nets,New York Knicks,BKN,NYK,2016-01-13,110.0,104.0
22015,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,2016-01-13,108.0,89.0
22015,1610612743,1610612744,Denver Nuggets,Golden State Warriors,DEN,GSW,2016-01-13,112.0,110.0
22015,1610612763,1610612765,Memphis Grizzlies,Detroit Pistons,MEM,DET,2016-01-14,103.0,101.0
22015,1610612755,1610612741,Philadelphia 76ers,Chicago Bulls,PHI,CHI,2016-01-14,111.0,115.0
22015,1610612744,1610612747,Golden State Warriors,Los Angeles Lakers,GSW,LAL,2016-01-14,116.0,98.0
22015,1610612759,1610612739,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,2016-01-14,99.0,95.0
22015,1610612753,1610612761,Orlando Magic,Toronto Raptors,ORL,TOR,2016-01-14,103.0,106.0
22015,1610612762,1610612758,Utah Jazz,Sacramento Kings,UTA,SAC,2016-01-14,101.0,103.0
22015,1610612751,1610612757,Brooklyn Nets,Portland Trail Blazers,BKN,POR,2016-01-15,104.0,116.0
22015,1610612738,1610612756,Boston Celtics,Phoenix Suns,BOS,PHX,2016-01-15,117.0,103.0
22015,1610612749,1610612737,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,2016-01-15,108.0,101.0
22015,1610612740,1610612766,New Orleans Pelicans,Charlotte Hornets,NOP,CHA,2016-01-15,109.0,107.0
22015,1610612745,1610612739,Houston Rockets,Cleveland Cavaliers,HOU,CLE,2016-01-15,77.0,91.0
22015,1610612743,1610612748,Denver Nuggets,Miami Heat,DEN,MIA,2016-01-15,95.0,98.0
22015,1610612741,1610612742,Chicago Bulls,Dallas Mavericks,CHI,DAL,2016-01-15,77.0,83.0
22015,1610612760,1610612750,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,2016-01-15,113.0,93.0
22015,1610612754,1610612764,Indiana Pacers,Washington Wizards,IND,WAS,2016-01-15,104.0,118.0
22015,1610612762,1610612747,Utah Jazz,Los Angeles Lakers,UTA,LAL,2016-01-16,109.0,82.0
22015,1610612764,1610612738,Washington Wizards,Boston Celtics,WAS,BOS,2016-01-16,117.0,119.0
22015,1610612737,1610612751,Atlanta Hawks,Brooklyn Nets,ATL,BKN,2016-01-16,114.0,86.0
22015,1610612755,1610612757,Philadelphia 76ers,Portland Trail Blazers,PHI,POR,2016-01-16,114.0,89.0
22015,1610612765,1610612744,Detroit Pistons,Golden State Warriors,DET,GSW,2016-01-16,113.0,95.0
22015,1610612766,1610612749,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,2016-01-16,92.0,105.0
22015,1610612763,1610612752,Memphis Grizzlies,New York Knicks,MEM,NYK,2016-01-16,103.0,95.0
22015,1610612746,1610612758,LA Clippers,Sacramento Kings,LAC,SAC,2016-01-16,103.0,110.0
22015,1610612747,1610612745,Los Angeles Lakers,Houston Rockets,LAL,HOU,2016-01-17,95.0,112.0
22015,1610612759,1610612742,San Antonio Spurs,Dallas Mavericks,SAS,DAL,2016-01-17,112.0,83.0
22015,1610612750,1610612756,Minnesota Timberwolves,Phoenix Suns,MIN,PHX,2016-01-17,117.0,87.0
22015,1610612760,1610612748,Oklahoma City Thunder,Miami Heat,OKC,MIA,2016-01-17,99.0,74.0
22015,1610612743,1610612754,Denver Nuggets,Indiana Pacers,DEN,IND,2016-01-17,129.0,126.0
22015,1610612739,1610612744,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,2016-01-18,98.0,132.0
22015,1610612742,1610612738,Dallas Mavericks,Boston Celtics,DAL,BOS,2016-01-18,118.0,113.0
22015,1610612764,1610612757,Washington Wizards,Portland Trail Blazers,WAS,POR,2016-01-18,98.0,108.0
22015,1610612761,1610612751,Toronto Raptors,Brooklyn Nets,TOR,BKN,2016-01-18,112.0,100.0
22015,1610612766,1610612762,Charlotte Hornets,Utah Jazz,CHA,UTA,2016-01-18,124.0,119.0
22015,1610612765,1610612741,Detroit Pistons,Chicago Bulls,DET,CHI,2016-01-18,101.0,111.0
22015,1610612752,1610612755,New York Knicks,Philadelphia 76ers,NYK,PHI,2016-01-18,119.0,113.0
22015,1610612746,1610612745,LA Clippers,Houston Rockets,LAC,HOU,2016-01-18,140.0,132.0
22015,1610612737,1610612753,Atlanta Hawks,Orlando Magic,ATL,ORL,2016-01-18,98.0,81.0
22015,1610612763,1610612740,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,2016-01-18,101.0,99.0
22015,1610612756,1610612754,Phoenix Suns,Indiana Pacers,PHX,IND,2016-01-19,94.0,97.0
22015,1610612743,1610612760,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,2016-01-19,104.0,110.0
22015,1610612740,1610612750,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,2016-01-19,114.0,99.0
22015,1610612748,1610612749,Miami Heat,Milwaukee Bucks,MIA,MIL,2016-01-19,79.0,91.0
22015,1610612753,1610612755,Orlando Magic,Philadelphia 76ers,ORL,PHI,2016-01-20,87.0,96.0
22015,1610612747,1610612758,Los Angeles Lakers,Sacramento Kings,LAL,SAC,2016-01-20,93.0,112.0
22015,1610612760,1610612766,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,2016-01-20,109.0,95.0
22015,1610612741,1610612744,Chicago Bulls,Golden State Warriors,CHI,GSW,2016-01-20,94.0,125.0
22015,1610612764,1610612748,Washington Wizards,Miami Heat,WAS,MIA,2016-01-20,106.0,87.0
22015,1610612742,1610612750,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,2016-01-20,106.0,94.0
22015,1610612757,1610612737,Portland Trail Blazers,Atlanta Hawks,POR,ATL,2016-01-20,98.0,104.0
22015,1610612745,1610612765,Houston Rockets,Detroit Pistons,HOU,DET,2016-01-20,114.0,123.0
22015,1610612752,1610612762,New York Knicks,Utah Jazz,NYK,UTA,2016-01-20,118.0,111.0
22015,1610612761,1610612738,Toronto Raptors,Boston Celtics,TOR,BOS,2016-01-20,115.0,109.0
22015,1610612751,1610612739,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,2016-01-20,78.0,91.0
22015,1610612739,1610612746,Cleveland Cavaliers,LA Clippers,CLE,LAC,2016-01-21,115.0,102.0
22015,1610612740,1610612765,New Orleans Pelicans,Detroit Pistons,NOP,DET,2016-01-21,115.0,99.0
22015,1610612758,1610612737,Sacramento Kings,Atlanta Hawks,SAC,ATL,2016-01-21,91.0,88.0
22015,1610612756,1610612759,Phoenix Suns,San Antonio Spurs,PHX,SAS,2016-01-21,89.0,117.0
22015,1610612743,1610612763,Denver Nuggets,Memphis Grizzlies,DEN,MEM,2016-01-21,101.0,102.0
22015,1610612744,1610612754,Golden State Warriors,Indiana Pacers,GSW,IND,2016-01-22,122.0,110.0
22015,1610612747,1610612759,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,2016-01-22,95.0,108.0
22015,1610612742,1610612760,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,2016-01-22,106.0,109.0
22015,1610612753,1610612766,Orlando Magic,Charlotte Hornets,ORL,CHA,2016-01-22,116.0,120.0
22015,1610612761,1610612748,Toronto Raptors,Miami Heat,TOR,MIA,2016-01-22,101.0,81.0
22015,1610612752,1610612746,New York Knicks,LA Clippers,NYK,LAC,2016-01-22,88.0,116.0
22015,1610612738,1610612741,Boston Celtics,Chicago Bulls,BOS,CHI,2016-01-22,110.0,101.0
22015,1610612751,1610612762,Brooklyn Nets,Utah Jazz,BKN,UTA,2016-01-22,86.0,108.0
22015,1610612745,1610612749,Houston Rockets,Milwaukee Bucks,HOU,MIL,2016-01-22,102.0,98.0
22015,1610612766,1610612752,Charlotte Hornets,New York Knicks,CHA,NYK,2016-01-23,97.0,84.0
22015,1610612756,1610612737,Phoenix Suns,Atlanta Hawks,PHX,ATL,2016-01-23,98.0,95.0
22015,1610612739,1610612741,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,2016-01-23,83.0,96.0
22015,1610612743,1610612765,Denver Nuggets,Detroit Pistons,DEN,DET,2016-01-23,104.0,101.0
22015,1610612757,1610612747,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,2016-01-23,121.0,103.0
22015,1610612758,1610612754,Sacramento Kings,Indiana Pacers,SAC,IND,2016-01-23,108.0,97.0
22015,1610612750,1610612763,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,2016-01-23,106.0,101.0
22015,1610612740,1610612749,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,2016-01-23,116.0,99.0
22015,1610612745,1610612742,Houston Rockets,Dallas Mavericks,HOU,DAL,2016-01-24,115.0,104.0
22015,1610612755,1610612738,Philadelphia 76ers,Boston Celtics,PHI,BOS,2016-01-24,92.0,112.0
22015,1610612751,1610612760,Brooklyn Nets,Oklahoma City Thunder,BKN,OKC,2016-01-24,116.0,106.0
22015,1610612761,1610612746,Toronto Raptors,LA Clippers,TOR,LAC,2016-01-24,112.0,94.0
22015,1610612741,1610612748,Chicago Bulls,Miami Heat,CHI,MIA,2016-01-25,84.0,89.0
22015,1610612764,1610612738,Washington Wizards,Boston Celtics,WAS,BOS,2016-01-25,91.0,116.0
22015,1610612762,1610612765,Utah Jazz,Detroit Pistons,UTA,DET,2016-01-25,92.0,95.0
22015,1610612744,1610612759,Golden State Warriors,San Antonio Spurs,GSW,SAS,2016-01-25,120.0,90.0
22015,1610612743,1610612737,Denver Nuggets,Atlanta Hawks,DEN,ATL,2016-01-25,105.0,119.0
22015,1610612740,1610612745,New Orleans Pelicans,Houston Rockets,NOP,HOU,2016-01-25,111.0,112.0
22015,1610612739,1610612750,Cleveland Cavaliers,Minnesota Timberwolves,CLE,MIN,2016-01-25,114.0,107.0
22015,1610612758,1610612766,Sacramento Kings,Charlotte Hornets,SAC,CHA,2016-01-25,128.0,129.0
22015,1610612763,1610612753,Memphis Grizzlies,Orlando Magic,MEM,ORL,2016-01-25,108.0,102.0
22015,1610612752,1610612760,New York Knicks,Oklahoma City Thunder,NYK,OKC,2016-01-26,122.0,128.0
22015,1610612747,1610612742,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,2016-01-26,90.0,92.0
22015,1610612761,1610612764,Toronto Raptors,Washington Wizards,TOR,WAS,2016-01-26,106.0,89.0
22015,1610612749,1610612753,Milwaukee Bucks,Orlando Magic,MIL,ORL,2016-01-26,107.0,100.0
22015,1610612754,1610612746,Indiana Pacers,LA Clippers,IND,LAC,2016-01-26,89.0,91.0
22015,1610612755,1610612756,Philadelphia 76ers,Phoenix Suns,PHI,PHX,2016-01-26,113.0,103.0
22015,1610612751,1610612748,Brooklyn Nets,Miami Heat,BKN,MIA,2016-01-26,98.0,102.0
22015,1610612757,1610612758,Portland Trail Blazers,Sacramento Kings,POR,SAC,2016-01-26,112.0,97.0
22015,1610612738,1610612743,Boston Celtics,Denver Nuggets,BOS,DEN,2016-01-27,111.0,103.0
22015,1610612765,1610612755,Detroit Pistons,Philadelphia 76ers,DET,PHI,2016-01-27,110.0,97.0
22015,1610612750,1610612760,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,2016-01-27,123.0,126.0
22015,1610612739,1610612756,Cleveland Cavaliers,Phoenix Suns,CLE,PHX,2016-01-27,115.0,93.0
22015,1610612737,1610612746,Atlanta Hawks,LA Clippers,ATL,LAC,2016-01-27,83.0,85.0
22015,1610612759,1610612745,San Antonio Spurs,Houston Rockets,SAS,HOU,2016-01-27,130.0,99.0
22015,1610612744,1610612742,Golden State Warriors,Dallas Mavericks,GSW,DAL,2016-01-27,127.0,107.0
22015,1610612762,1610612766,Utah Jazz,Charlotte Hornets,UTA,CHA,2016-01-27,102.0,73.0
22015,1610612763,1610612749,Memphis Grizzlies,Milwaukee Bucks,MEM,MIL,2016-01-28,103.0,83.0
22015,1610612754,1610612737,Indiana Pacers,Atlanta Hawks,IND,ATL,2016-01-28,111.0,92.0
22015,1610612764,1610612743,Washington Wizards,Denver Nuggets,WAS,DEN,2016-01-28,113.0,117.0
22015,1610612747,1610612741,Los Angeles Lakers,Chicago Bulls,LAL,CHI,2016-01-28,91.0,114.0
22015,1610612740,1610612758,New Orleans Pelicans,Sacramento Kings,NOP,SAC,2016-01-28,114.0,105.0
22015,1610612761,1610612752,Toronto Raptors,New York Knicks,TOR,NYK,2016-01-28,103.0,93.0
22015,1610612746,1610612747,LA Clippers,Los Angeles Lakers,LAC,LAL,2016-01-29,105.0,93.0
22015,1610612749,1610612748,Milwaukee Bucks,Miami Heat,MIL,MIA,2016-01-29,103.0,107.0
22015,1610612757,1610612766,Portland Trail Blazers,Charlotte Hornets,POR,CHA,2016-01-29,109.0,91.0
22015,1610612765,1610612739,Detroit Pistons,Cleveland Cavaliers,DET,CLE,2016-01-29,106.0,114.0
22015,1610612760,1610612745,Oklahoma City Thunder,Houston Rockets,OKC,HOU,2016-01-29,116.0,108.0
22015,1610612752,1610612756,New York Knicks,Phoenix Suns,NYK,PHX,2016-01-29,102.0,84.0
22015,1610612742,1610612751,Dallas Mavericks,Brooklyn Nets,DAL,BKN,2016-01-29,91.0,79.0
22015,1610612762,1610612750,Utah Jazz,Minnesota Timberwolves,UTA,MIN,2016-01-29,103.0,90.0
22015,1610612738,1610612753,Boston Celtics,Orlando Magic,BOS,ORL,2016-01-29,113.0,94.0
22015,1610612745,1610612764,Houston Rockets,Washington Wizards,HOU,WAS,2016-01-30,122.0,123.0
22015,1610612761,1610612765,Toronto Raptors,Detroit Pistons,TOR,DET,2016-01-30,111.0,107.0
22015,1610612754,1610612743,Indiana Pacers,Denver Nuggets,IND,DEN,2016-01-30,109.0,105.0
22015,1610612739,1610612759,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,2016-01-30,117.0,103.0
22015,1610612755,1610612744,Philadelphia 76ers,Golden State Warriors,PHI,GSW,2016-01-30,105.0,108.0
22015,1610612763,1610612758,Memphis Grizzlies,Sacramento Kings,MEM,SAC,2016-01-30,121.0,117.0
22015,1610612740,1610612751,New Orleans Pelicans,Brooklyn Nets,NOP,BKN,2016-01-30,105.0,103.0
22015,1610612757,1610612750,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,2016-01-31,96.0,93.0
22015,1610612746,1610612741,LA Clippers,Chicago Bulls,LAC,CHI,2016-01-31,120.0,93.0
22015,1610612747,1610612766,Los Angeles Lakers,Charlotte Hornets,LAL,CHA,2016-01-31,82.0,101.0
22015,1610612742,1610612756,Dallas Mavericks,Phoenix Suns,DAL,PHX,2016-01-31,91.0,78.0
22015,1610612752,1610612744,New York Knicks,Golden State Warriors,NYK,GSW,2016-01-31,95.0,116.0
22015,1610612748,1610612737,Miami Heat,Atlanta Hawks,MIA,ATL,2016-01-31,105.0,87.0
22015,1610612753,1610612738,Orlando Magic,Boston Celtics,ORL,BOS,2016-01-31,119.0,114.0
22015,1610612762,1610612741,Utah Jazz,Chicago Bulls,UTA,CHI,2016-02-01,105.0,96.0
22015,1610612737,1610612742,Atlanta Hawks,Dallas Mavericks,ATL,DAL,2016-02-01,112.0,97.0
22015,1610612740,1610612763,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,2016-02-01,95.0,110.0
22015,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,IND,CLE,2016-02-01,106.0,111.0
22015,1610612758,1610612749,Sacramento Kings,Milwaukee Bucks,SAC,MIL,2016-02-01,111.0,104.0
22015,1610612743,1610612761,Denver Nuggets,Toronto Raptors,DEN,TOR,2016-02-01,112.0,93.0
22015,1610612759,1610612753,San Antonio Spurs,Orlando Magic,SAS,ORL,2016-02-01,107.0,92.0
22015,1610612751,1610612765,Brooklyn Nets,Detroit Pistons,BKN,DET,2016-02-01,100.0,105.0
22015,1610612760,1610612764,Oklahoma City Thunder,Washington Wizards,OKC,WAS,2016-02-01,114.0,98.0
22015,1610612757,1610612749,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,2016-02-02,107.0,95.0
22015,1610612756,1610612761,Phoenix Suns,Toronto Raptors,PHX,TOR,2016-02-02,97.0,104.0
22015,1610612745,1610612748,Houston Rockets,Miami Heat,HOU,MIA,2016-02-02,115.0,102.0
22015,1610612752,1610612738,New York Knicks,Boston Celtics,NYK,BOS,2016-02-02,89.0,97.0
22015,1610612747,1610612750,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,2016-02-02,119.0,115.0
22015,1610612738,1610612765,Boston Celtics,Detroit Pistons,BOS,DET,2016-02-03,102.0,95.0
22015,1610612766,1610612739,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,2016-02-03,106.0,97.0
22015,1610612758,1610612741,Sacramento Kings,Chicago Bulls,SAC,CHI,2016-02-03,102.0,107.0
22015,1610612742,1610612748,Dallas Mavericks,Miami Heat,DAL,MIA,2016-02-03,90.0,93.0
22015,1610612760,1610612753,Oklahoma City Thunder,Orlando Magic,OKC,ORL,2016-02-03,117.0,114.0
22015,1610612759,1610612740,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,2016-02-03,110.0,97.0
22015,1610612755,1610612737,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,2016-02-03,86.0,124.0
22015,1610612746,1610612750,LA Clippers,Minnesota Timberwolves,LAC,MIN,2016-02-03,102.0,108.0
22015,1610612764,1610612744,Washington Wizards,Golden State Warriors,WAS,GSW,2016-02-03,121.0,134.0
22015,1610612751,1610612754,Brooklyn Nets,Indiana Pacers,BKN,IND,2016-02-03,100.0,114.0
22015,1610612762,1610612743,Utah Jazz,Denver Nuggets,UTA,DEN,2016-02-03,85.0,81.0
22015,1610612756,1610612745,Phoenix Suns,Houston Rockets,PHX,HOU,2016-02-04,105.0,111.0
22015,1610612740,1610612747,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,2016-02-04,96.0,99.0
22015,1610612765,1610612752,Detroit Pistons,New York Knicks,DET,NYK,2016-02-04,111.0,105.0
22015,1610612757,1610612761,Portland Trail Blazers,Toronto Raptors,POR,TOR,2016-02-04,103.0,110.0
22015,1610612752,1610612763,New York Knicks,Memphis Grizzlies,NYK,MEM,2016-02-05,85.0,91.0
22015,1610612742,1610612759,Dallas Mavericks,San Antonio Spurs,DAL,SAS,2016-02-05,90.0,116.0
22015,1610612739,1610612738,Cleveland Cavaliers,Boston Celtics,CLE,BOS,2016-02-05,103.0,104.0
22015,1610612751,1610612758,Brooklyn Nets,Sacramento Kings,BKN,SAC,2016-02-05,128.0,119.0
22015,1610612762,1610612749,Utah Jazz,Milwaukee Bucks,UTA,MIL,2016-02-05,84.0,81.0
22015,1610612743,1610612741,Denver Nuggets,Chicago Bulls,DEN,CHI,2016-02-05,115.0,110.0
22015,1610612764,1610612755,Washington Wizards,Philadelphia 76ers,WAS,PHI,2016-02-05,106.0,94.0
22015,1610612737,1610612754,Atlanta Hawks,Indiana Pacers,ATL,IND,2016-02-05,102.0,96.0
22015,1610612753,1610612746,Orlando Magic,LA Clippers,ORL,LAC,2016-02-05,93.0,107.0
22015,1610612766,1610612748,Charlotte Hornets,Miami Heat,CHA,MIA,2016-02-05,95.0,98.0
22015,1610612754,1610612765,Indiana Pacers,Detroit Pistons,IND,DET,2016-02-06,112.0,104.0
22015,1610612766,1610612764,Charlotte Hornets,Washington Wizards,CHA,WAS,2016-02-06,108.0,104.0
22015,1610612744,1610612760,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,2016-02-06,116.0,108.0
22015,1610612750,1610612741,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,2016-02-06,112.0,105.0
22015,1610612755,1610612751,Philadelphia 76ers,Brooklyn Nets,PHI,BKN,2016-02-06,103.0,98.0
22015,1610612759,1610612747,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,2016-02-06,106.0,102.0
22015,1610612739,1610612740,Cleveland Cavaliers,New Orleans Pelicans,CLE,NOP,2016-02-06,99.0,84.0
22015,1610612763,1610612742,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,2016-02-06,110.0,114.0
22015,1610612756,1610612762,Phoenix Suns,Utah Jazz,PHX,UTA,2016-02-06,89.0,98.0
22015,1610612745,1610612757,Houston Rockets,Portland Trail Blazers,HOU,POR,2016-02-06,79.0,96.0
22015,1610612738,1610612758,Boston Celtics,Sacramento Kings,BOS,SAC,2016-02-07,128.0,119.0
22015,1610612753,1610612737,Orlando Magic,Atlanta Hawks,ORL,ATL,2016-02-07,96.0,94.0
22015,1610612748,1610612746,Miami Heat,LA Clippers,MIA,LAC,2016-02-07,93.0,100.0
22015,1610612752,1610612743,New York Knicks,Denver Nuggets,NYK,DEN,2016-02-07,96.0,101.0
22015,1610612751,1610612743,Brooklyn Nets,Denver Nuggets,BKN,DEN,2016-02-08,105.0,104.0
22015,1610612766,1610612741,Charlotte Hornets,Chicago Bulls,CHA,CHI,2016-02-08,108.0,91.0
22015,1610612756,1610612760,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,2016-02-08,106.0,122.0
22015,1610612755,1610612746,Philadelphia 76ers,LA Clippers,PHI,LAC,2016-02-08,92.0,98.0
22015,1610612763,1610612757,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,2016-02-08,106.0,112.0
22015,1610612739,1610612758,Cleveland Cavaliers,Sacramento Kings,CLE,SAC,2016-02-08,120.0,100.0
22015,1610612754,1610612747,Indiana Pacers,Los Angeles Lakers,IND,LAL,2016-02-08,89.0,87.0
22015,1610612765,1610612761,Detroit Pistons,Toronto Raptors,DET,TOR,2016-02-08,89.0,103.0
