season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away,elo_h,elo_a,elo_h_ofg,elo_a_ofg,elo_h_dfg,elo_a_dfg,elo_h_ofg3,elo_a_ofg3,elo_h_dfg3,elo_a_dfg3
22014,1610612765,1610612749,Detroit Pistons,Milwaukee Bucks,DET,MIL,2014-11-07,98.0,95.0,1476.4647177544268,1493.736875637879,1479.4422334781573,1508.9105504449615,1498.341222780458,1489.9443015547104,1482.8012380975065,1528.8891468339134,1500.5752630517402,1528.8886849428259
22014,1610612760,1610612763,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,2014-11-07,89.0,91.0,1460.4128082532307,1541.3706384855873,1508.8826446795642,1528.8353255700717,1491.1500884915747,1548.246674374641,1509.9693372652744,1491.5961712510154,1452.2489794744354,1491.5966300388077
22014,1610612755,1610612741,Philadelphia 76ers,Chicago Bulls,PHI,CHI,2014-11-07,115.0,118.0,1450.2382917106502,1530.8759387143916,1492.4450088363249,1547.7492993687886,1472.5086618567611,1507.8493261544675,1493.537912264633,1548.836033141365,1474.1256150581225,1548.8204472918571
22014,1610612751,1610612752,Brooklyn Nets,New York Knicks,BKN,NYK,2014-11-07,110.0,99.0,1510.1334743222428,1476.2999536689392,1519.9921361002102,1508.8899336322418,1500.0068448015363,1510.518327555758,1518.3477858373112,1508.3395724554846,1518.907605197836,1490.5499677504804
22014,1610612741,1610612738,Chicago Bulls,Boston Celtics,CHI,BOS,2014-11-08,101.0,106.0,1535.1814820607572,1495.1874444636787,1556.1708231755701,1510.0250481417493,1496.8356337757446,1508.3111150699897,1557.2577301011136,1471.6760467099537,1556.7030789051391,1510.008860877941
22014,1610612759,1610612740,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,2014-11-08,99.0,100.0,1490.0947030188552,1505.8760500047988,1519.9444819748348,1499.4499668736642,1462.7472874092482,1501.092934207853,1499.9454265386973,1478.908353427196,1500.516201621427,1478.8918018328511
22014,1610612749,1610612763,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,2014-11-08,93.0,92.0,1487.882609826503,1545.0905965958236,1498.064412131091,1518.2616717531653,1480.1859373301031,1536.6179384659908,1517.570356478527,1502.1245010733628,1518.0755583588502,1480.4689307665703
22014,1610612737,1610612752,Atlanta Hawks,New York Knicks,ATL,NYK,2014-11-08,103.0,96.0,1491.7218940249693,1466.4442365522598,1499.1957627523636,1499.2093719868974,1517.5072351389658,1500.2158750380809,1520.8209237379585,1498.627552343045,1520.8057985739124,1481.3643585330935
22014,1610612754,1610612764,Indiana Pacers,Washington Wizards,IND,WAS,2014-11-08,90.0,97.0,1474.4024762563695,1509.6572930319603,1499.4413308208323,1480.485740044974,1502.2132437966936,1498.384116547469,1496.705351290119,1482.159507072025,1517.2263484709545,1462.1753366652597
22014,1610612745,1610612744,Houston Rockets,Golden State Warriors,HOU,GSW,2014-11-08,87.0,98.0,1572.2844449353693,1549.9999267053267,1538.1187990171136,1537.4865332140964,1517.5471603467263,1518.5973179454415,1537.0114282223828,1537.4995631862425,1556.4067096925605,1519.7160597385928
22014,1610612748,1610612750,Miami Heat,Minnesota Timberwolves,MIA,MIN,2014-11-08,102.0,92.0,1508.9380553182257,1495.3965691128667,1487.817995111686,1472.4983810942263,1487.229220267073,1492.461837941626,1507.2113815636553,1509.1028047008886,1507.7698961700917,1470.8088604868326
22014,1610612746,1610612757,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,2014-11-08,106.0,102.0,1498.8594311339373,1530.4164731442484,1472.0252848243867,1510.3044281621032,1489.2881150236244,1529.1410590303499,1490.8823673694287,1489.7310201719054,1526.4516281855563,1527.4847008705408
22014,1610612760,1610612758,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,2014-11-09,101.0,93.0,1456.6928501429943,1531.1253152035463,1519.4562984964707,1516.6478540132603,1502.778824400225,1499.3391521764374,1499.441007442927,1517.644119619942,1463.3766787466727,1445.2804015817228
